Marque;Carburant;puiss_max;CO2;masse_ordma_min;Carrosserie;boite;gamme2;Cat_CO2
MERCEDES-BENZ;GO;155.0;295.0;2350;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;GO;155.0;295.0;2580;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;GO;155.0;295.0;2570;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;285.0;348.0;2315;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;285.0;348.0;2300;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;285.0;348.0;2380;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;285.0;348.0;2450;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;285.0;348.0;2530;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;400.0;322.0;2550;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;450.0;397.0;2580;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;GO;190.0;192.0;2455;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;190.0;199.0;2455;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;190.0;209.0;2455;TS TERRAINS/CHEMINS;A;LUXE;F
MERCEDES-BENZ;ES;320.0;262.0;2445;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;320.0;269.0;2445;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;410.0;288.0;2580;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;GO;125.0;159.0;1925;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;162.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;125.0;164.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;125.0;165.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;125.0;169.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;105.0;143.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;145.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;146.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;147.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;145.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;105.0;147.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;105.0;149.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;105.0;156.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;149.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;143.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;151.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;145.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;152.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;159.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;146.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;147.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;125.0;145.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;147.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;149.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;156.0;1845;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;159.0;1880;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;125.0;161.0;1880;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;125.0;162.0;1880;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;125.0;168.0;1880;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;105.0;149.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;151.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;152.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;105.0;159.0;1825;TS TERRAINS/CHEMINS;M;LUXE;D
MERCEDES-BENZ;GO;150.0;159.0;1925;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;150.0;162.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;164.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;165.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;169.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;155.0;176.0;1825;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;155.0;177.0;1825;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;155.0;179.0;1825;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;155.0;180.0;1825;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;195.0;179.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;195.0;181.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;195.0;182.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;195.0;183.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;195.0;185.0;1925;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;194.0;1845;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;196.0;1845;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;198.0;1845;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;203.0;1845;TS TERRAINS/CHEMINS;A;LUXE;F
MERCEDES-BENZ;ES;225.0;189.0;1845;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;192.0;1845;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;199.0;1845;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;158.0;2160;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;150.0;165.0;2160;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;170.0;2160;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;158.0;2150;TS TERRAINS/CHEMINS;A;LUXE;D
MERCEDES-BENZ;GO;150.0;165.0;2150;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;150.0;170.0;2150;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;190.0;179.0;2175;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;190.0;189.0;2175;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;GO;190.0;194.0;2175;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;199.0;2130;TS TERRAINS/CHEMINS;A;LUXE;E
MERCEDES-BENZ;ES;225.0;206.0;2130;TS TERRAINS/CHEMINS;A;LUXE;F
MERCEDES-BENZ;ES;300.0;258.0;2235;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;300.0;269.0;2235;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;386.0;276.0;2345;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;ES;410.0;276.0;2345;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES-BENZ;GO;140.0;199.0;2185;BREAK;A;LUXE;E
MERCEDES-BENZ;GO;140.0;206.0;2185;BREAK;A;LUXE;F
MERCEDES-BENZ;GO;140.0;208.0;2240;BREAK;A;LUXE;F
MERCEDES-BENZ;GO;140.0;201.0;2240;BREAK;A;LUXE;F
MERCEDES-BENZ;ES;225.0;233.0;2180;BREAK;A;LUXE;F
MERCEDES-BENZ;ES;225.0;235.0;2225;BREAK;A;LUXE;F
MERCEDES-BENZ;GO;195.0;223.0;2295;BREAK;A;LUXE;F
MERCEDES-BENZ;GO;195.0;223.0;2310;BREAK;A;LUXE;F
MERCEDES-BENZ;GO;195.0;223.0;2330;BREAK;A;LUXE;F
MERCEDES-BENZ;ES;225.0;235.0;2235;BREAK;A;LUXE;F
MERCEDES-BENZ;ES;225.0;235.0;2270;BREAK;A;LUXE;F
MERCEDES-BENZ;ES;285.0;306.0;2265;BREAK;A;LUXE;G
MERCEDES-BENZ;ES;285.0;311.0;2265;BREAK;A;LUXE;G
MERCEDES-BENZ;ES;285.0;306.0;2255;BREAK;A;LUXE;G
MERCEDES-BENZ;ES;285.0;311.0;2255;BREAK;A;LUXE;G
MERCEDES-BENZ;ES;285.0;306.0;2325;BREAK;A;LUXE;G
MERCEDES-BENZ;ES;285.0;311.0;2325;BREAK;A;LUXE;G
MERCEDES-BENZ;GO;150.0;149.0;1970;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;146.0;1970;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;150.0;1970;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;151.0;1970;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;149.0;2045;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;146.0;2045;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;150.0;2045;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;150.0;151.0;2045;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;193.0;2065;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;195.0;2065;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;164.0;2005;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;166.0;2005;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;168.0;2005;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;177.0;1910;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;180.0;1910;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;184.0;1910;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;189.0;1980;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;193.0;1980;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;193.0;2130;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;195.0;2130;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;164.0;2070;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;166.0;2070;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;168.0;2070;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;179.0;1975;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;182.0;1975;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;186.0;1975;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;189.0;2045;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;225.0;193.0;2045;BERLINE;A;LUXE;E
MERCEDES-BENZ;GO;190.0;146.0;1955;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;151.0;1955;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;153.0;1955;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;155.0;1955;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;148.0;1975;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;154.0;1975;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;156.0;1975;BERLINE;A;LUXE;D
MERCEDES-BENZ;GO;190.0;158.0;1975;BERLINE;A;LUXE;D
MERCEDES-BENZ;ES;320.0;219.0;2010;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;221.0;2010;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;224.0;2010;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;228.0;2075;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;229.0;2075;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;219.0;2075;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;221.0;2075;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;224.0;2075;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;230.0;2140;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;320.0;231.0;2140;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;335.0;199.0;1995;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;335.0;207.0;1995;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;335.0;210.0;1995;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;335.0;213.0;1995;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;335.0;199.0;2015;BERLINE;A;LUXE;E
MERCEDES-BENZ;ES;335.0;207.0;2015;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;335.0;210.0;2015;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;335.0;213.0;2015;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;380.0;329.0;2210;BERLINE;A;LUXE;G
MERCEDES-BENZ;ES;380.0;332.0;2210;BERLINE;A;LUXE;G
MERCEDES-BENZ;ES;400.0;244.0;2120;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;420.0;244.0;2120;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;400.0;244.0;2170;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;420.0;244.0;2170;BERLINE;A;LUXE;F
MERCEDES-BENZ;ES;463.0;334.0;2275;BERLINE;A;LUXE;G
MERCEDES-BENZ;ES;225.0;159.0;1685;CABRIOLET;A;LUXE;D
MERCEDES-BENZ;ES;225.0;169.0;1685;CABRIOLET;A;LUXE;E
MERCEDES-BENZ;ES;225.0;176.0;1685;CABRIOLET;A;LUXE;E
MERCEDES-BENZ;ES;320.0;212.0;1785;CABRIOLET;A;LUXE;F
MERCEDES-BENZ;ES;320.0;214.0;1785;CABRIOLET;A;LUXE;F
MERCEDES-BENZ;ES;395.0;231.0;1845;CABRIOLET;A;LUXE;F
MERCEDES-BENZ;ES;415.0;231.0;1845;CABRIOLET;A;LUXE;F
MERCEDES-BENZ;ES;463.0;270.0;1950;CABRIOLET;A;LUXE;G
MERCEDES-BENZ;ES;135.0;149.0;1435;CABRIOLET;M;SUPERIEURE;D
MERCEDES-BENZ;ES;135.0;154.0;1435;CABRIOLET;M;SUPERIEURE;D
MERCEDES-BENZ;ES;135.0;158.0;1435;CABRIOLET;M;SUPERIEURE;D
MERCEDES-BENZ;ES;135.0;142.0;1470;CABRIOLET;A;SUPERIEURE;D
MERCEDES-BENZ;ES;135.0;147.0;1470;CABRIOLET;A;SUPERIEURE;D
MERCEDES-BENZ;ES;135.0;151.0;1470;CABRIOLET;A;SUPERIEURE;D
MERCEDES-BENZ;GO;150.0;124.0;1570;CABRIOLET;M;SUPERIEURE;C
MERCEDES-BENZ;GO;150.0;129.0;1570;CABRIOLET;M;SUPERIEURE;C
MERCEDES-BENZ;GO;150.0;128.0;1590;CABRIOLET;A;SUPERIEURE;C
MERCEDES-BENZ;GO;150.0;132.0;1590;CABRIOLET;A;SUPERIEURE;C
MERCEDES-BENZ;ES;150.0;160.0;1475;CABRIOLET;M;SUPERIEURE;D
MERCEDES-BENZ;ES;150.0;169.0;1475;CABRIOLET;M;SUPERIEURE;E
MERCEDES-BENZ;ES;150.0;144.0;1500;CABRIOLET;A;SUPERIEURE;D
MERCEDES-BENZ;ES;150.0;153.0;1500;CABRIOLET;A;SUPERIEURE;D
MERCEDES-BENZ;ES;225.0;167.0;1540;CABRIOLET;A;SUPERIEURE;E
MERCEDES-BENZ;ES;310.0;195.0;1610;CABRIOLET;A;SUPERIEURE;E
MERCEDES-BENZ;ES;115.0;289.0;2586;MINIBUS;A;MOY-INFERIEURE;G
MERCEDES-BENZ;GO;95.0;207.0;2065;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;207.0;2076;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;207.0;2186;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;2065;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;210.0;2076;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;213.0;2186;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2065;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;219.0;2076;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;222.0;2186;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;2065;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;211.0;2076;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;213.0;2186;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;211.0;2065;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;213.0;2076;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2186;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2065;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;219.0;2076;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;222.0;2186;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;207.0;1983;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;1983;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;1983;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;1983;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;211.0;1983;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;1983;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;207.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;213.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;222.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;213.0;2356;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2356;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;222.0;2356;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;210.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;215.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;224.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;218.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;224.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;2065;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;210.0;2076;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;213.0;2186;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;2065;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;219.0;2076;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;222.0;2186;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;2065;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;211.0;2076;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;213.0;2186;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;211.0;2065;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;213.0;2076;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;2186;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;1983;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;1983;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;1983;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;211.0;1983;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;213.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;222.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;213.0;2356;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;2356;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;215.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;224.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;218.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;207.0;2029;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;2029;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2029;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;2029;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;211.0;2029;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;2029;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;207.0;1976;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;1976;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;1976;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;208.0;1976;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;211.0;1976;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;216.0;1976;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;2029;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;2029;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;2029;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;211.0;2029;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;1976;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;216.0;1976;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;208.0;1976;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;211.0;1976;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;230.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;240.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2402;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;235.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;227.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2256;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2463;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;230.0;2586;MINIBUS;A;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;210.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2402;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;229.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;232.0;2402;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;235.0;2586;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2256;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;232.0;2256;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;232.0;2356;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2463;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;232.0;2463;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2375;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2220;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;95.0;232.0;2435;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2375;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;232.0;2375;MINIBUS;M;MOY-INFERIEURE;F
MERCEDES-BENZ;GO;120.0;227.0;2220;MINIBUS;M;MOY-INFERIEURE;F
